date,open,close,low,high,volume
2020-07-13,3379.39,3443.29,3369.04,3458.79,5580069.0
2020-07-14,3435.02,3414.62,3366.08,3451.22,5432115.0
2020-07-14,3435.02,3414.62,3366.08,3451.22,5432115.0
2020-07-14,3435.02,3414.62,3366.08,3451.22,5432115.0
2020-07-14,3435.02,3414.62,3366.08,3451.22,5432115.0
2020-07-14,3435.02,3414.62,3366.08,3451.22,5432115.0
2020-07-15,3422.08,3361.3,3345.75,3432.45,4920305.5
2020-07-15,3422.08,3361.3,3345.75,3432.45,4920305.5
2020-07-15,3422.08,3361.3,3345.75,3432.45,4920305.5
2020-07-15,3422.08,3361.3,3345.75,3432.45,4920305.5
2020-07-15,3422.08,3361.3,3345.75,3432.45,4920305.5
2020-07-16,3356.36,3210.1,3209.73,3373.53,4906131.0
2020-07-16,3356.36,3210.1,3209.73,3373.53,4906131.0
2020-07-16,3356.36,3210.1,3209.73,3373.53,4906131.0
2020-07-16,3356.36,3210.1,3209.73,3373.53,4906131.0
2020-07-16,3356.36,3210.1,3209.73,3373.53,4906131.0
2020-07-17,3214.4,3214.13,3181.27,3252.78,3596524.25
2020-07-17,3214.4,3214.13,3181.27,3252.78,3596524.25
2020-07-17,3214.4,3214.13,3181.27,3252.78,3596524.25
2020-07-17,3214.4,3214.13,3181.27,3252.78,3596524.25
2020-07-17,3214.4,3214.13,3181.27,3252.78,3596524.25
2020-07-20,3243.91,3314.15,3220.68,3314.15,4185553.0
2020-07-20,3243.91,3314.15,3220.68,3314.15,4185553.0
2020-07-20,3243.91,3314.15,3220.68,3314.15,4185553.0
2020-07-20,3243.91,3314.15,3220.68,3314.15,4185553.0
2020-07-20,3243.91,3314.15,3220.68,3314.15,4185553.0
2020-07-21,3330.55,3320.89,3300.57,3336.68,3592520.25
2020-07-21,3330.55,3320.89,3300.57,3336.68,3592520.25
2020-07-21,3330.55,3320.89,3300.57,3336.68,3592520.25
2020-07-21,3330.55,3320.89,3300.57,3336.68,3592520.25
2020-07-21,3330.55,3320.89,3300.57,3336.68,3592520.25
2020-07-22,3315.18,3333.16,3311.79,3381.98,3933353.25
2020-07-22,3315.18,3333.16,3311.79,3381.98,3933353.25
2020-07-22,3315.18,3333.16,3311.79,3381.98,3933353.25
2020-07-22,3315.18,3333.16,3311.79,3381.98,3933353.25
2020-07-22,3315.18,3333.16,3311.79,3381.98,3933353.25
2020-07-23,3306.15,3325.11,3257.83,3336.3,4070425.0
2020-07-23,3306.15,3325.11,3257.83,3336.3,4070425.0
2020-07-23,3306.15,3325.11,3257.83,3336.3,4070425.0
2020-07-23,3306.15,3325.11,3257.83,3336.3,4070425.0
2020-07-23,3306.15,3325.11,3257.83,3336.3,4070425.0
2020-07-24,3310.64,3196.77,3184.96,3319.13,4270540.5
2020-07-24,3310.64,3196.77,3184.96,3319.13,4270540.5
2020-07-24,3310.64,3196.77,3184.96,3319.13,4270540.5
2020-07-24,3310.64,3196.77,3184.96,3319.13,4270540.5
2020-07-24,3310.64,3196.77,3184.96,3319.13,4270540.5
2020-07-27,3210.39,3205.23,3174.66,3221.98,2993190.25
2020-07-27,3210.39,3205.23,3174.66,3221.98,2993190.25
2020-07-27,3210.39,3205.23,3174.66,3221.98,2993190.25
2020-07-27,3210.39,3205.23,3174.66,3221.98,2993190.25
2020-07-27,3210.39,3205.23,3174.66,3221.98,2993190.25
2020-07-28,3226.13,3227.96,3208.49,3245.3,2893778.5
2020-07-28,3226.13,3227.96,3208.49,3245.3,2893778.5
2020-07-28,3226.13,3227.96,3208.49,3245.3,2893778.5
2020-07-28,3226.13,3227.96,3208.49,3245.3,2893778.5
2020-07-28,3226.13,3227.96,3208.49,3245.3,2893778.5
2020-07-29,3221.99,3294.55,3209.99,3294.55,3249240.5
2020-07-29,3221.99,3294.55,3209.99,3294.55,3249240.5
2020-07-29,3221.99,3294.55,3209.99,3294.55,3249240.5
2020-07-29,3221.99,3294.55,3209.99,3294.55,3249240.5
2020-07-29,3221.99,3294.55,3209.99,3294.55,3249240.5
2020-07-30,3299.57,3286.82,3282.16,3312.45,3407041.25
2020-07-30,3299.57,3286.82,3282.16,3312.45,3407041.25
2020-07-30,3299.57,3286.82,3282.16,3312.45,3407041.25
2020-07-30,3299.57,3286.82,3282.16,3312.45,3407041.25
2020-07-30,3299.57,3286.82,3282.16,3312.45,3407041.25
2020-07-31,3280.8,3310.01,3261.61,3333.79,3537589.75
2020-07-31,3280.8,3310.01,3261.61,3333.79,3537589.75
2020-07-31,3280.8,3310.01,3261.61,3333.79,3537589.75
2020-07-31,3280.8,3310.01,3261.61,3333.79,3537589.75
2020-07-31,3280.8,3310.01,3261.61,3333.79,3537589.75
2020-08-03,3332.18,3367.97,3327.68,3368.1,4074608.75
2020-08-03,3332.18,3367.97,3327.68,3368.1,4074608.75
2020-08-03,3332.18,3367.97,3327.68,3368.1,4074608.75
2020-08-03,3332.18,3367.97,3327.68,3368.1,4074608.75
2020-08-03,3332.18,3367.97,3327.68,3368.1,4074608.75
2020-08-04,3376.44,3371.69,3352.5,3391.07,4423285.5
2020-08-04,3376.44,3371.69,3352.5,3391.07,4423285.5
2020-08-04,3376.44,3371.69,3352.5,3391.07,4423285.5
2020-08-04,3376.44,3371.69,3352.5,3391.07,4423285.5
2020-08-04,3376.44,3371.69,3352.5,3391.07,4423285.5
2020-08-05,3363.33,3377.56,3333.88,3383.64,3858230.25
2020-08-05,3363.33,3377.56,3333.88,3383.64,3858230.25
2020-08-05,3363.33,3377.56,3333.88,3383.64,3858230.25
2020-08-05,3363.33,3377.56,3333.88,3383.64,3858230.25
2020-08-05,3363.33,3377.56,3333.88,3383.64,3858230.25
2020-08-06,3380.76,3386.46,3334.33,3392.7,4153025.0
2020-08-06,3380.76,3386.46,3334.33,3392.7,4153025.0
2020-08-06,3380.76,3386.46,3334.33,3392.7,4153025.0
2020-08-06,3380.76,3386.46,3334.33,3392.7,4153025.0
2020-08-06,3380.76,3386.46,3334.33,3392.7,4153025.0
2020-08-07,3370.59,3354.04,3307.71,3374.13,4039296.25
2020-08-07,3370.59,3354.04,3307.71,3374.13,4039296.25
2020-08-07,3370.59,3354.04,3307.71,3374.13,4039296.25
2020-08-07,3370.59,3354.04,3307.71,3374.13,4039296.25
2020-08-07,3370.59,3354.04,3307.71,3374.13,4039296.25
2020-08-10,3341.53,3379.25,3335.04,3399.93,3813796.25
2020-08-10,3341.53,3379.25,3335.04,3399.93,3813796.25
2020-08-10,3341.53,3379.25,3335.04,3399.93,3813796.25
2020-08-10,3341.53,3379.25,3335.04,3399.93,3813796.25
2020-08-10,3341.53,3379.25,3335.04,3399.93,3813796.25
2020-08-11,3379.49,3340.29,3336.09,3409.06,4004527.0
2020-08-11,3379.49,3340.29,3336.09,3409.06,4004527.0
2020-08-11,3379.49,3340.29,3336.09,3409.06,4004527.0
2020-08-11,3379.49,3340.29,3336.09,3409.06,4004527.0
2020-08-11,3379.49,3340.29,3336.09,3409.06,4004527.0
2020-08-12,3327.49,3319.27,3263.27,3335.73,3783289.5
2020-08-12,3327.49,3319.27,3263.27,3335.73,3783289.5
2020-08-12,3327.49,3319.27,3263.27,3335.73,3783289.5
2020-08-12,3327.49,3319.27,3263.27,3335.73,3783289.5
2020-08-12,3327.49,3319.27,3263.27,3335.73,3783289.5
2020-08-13,3328.18,3320.73,3309.46,3338.15,3242912.75
2020-08-13,3328.18,3320.73,3309.46,3338.15,3242912.75
2020-08-13,3328.18,3320.73,3309.46,3338.15,3242912.75
2020-08-13,3328.18,3320.73,3309.46,3338.15,3242912.75
2020-08-13,3328.18,3320.73,3309.46,3338.15,3242912.75
2020-08-14,3315.67,3360.1,3302.74,3362.03,3059983.75
2020-08-14,3315.67,3360.1,3302.74,3362.03,3059983.75
2020-08-14,3315.67,3360.1,3302.74,3362.03,3059983.75
2020-08-14,3315.67,3360.1,3302.74,3362.03,3059983.75
2020-08-14,3315.67,3360.1,3302.74,3362.03,3059983.75
2020-08-17,3373.9,3438.8,3369.37,3450.9,4345982.5
2020-08-17,3373.9,3438.8,3369.37,3450.9,4345982.5
2020-08-17,3373.9,3438.8,3369.37,3450.9,4345982.5
2020-08-17,3373.9,3438.8,3369.37,3450.9,4345982.5
2020-08-17,3373.9,3438.8,3369.37,3450.9,4345982.5
2020-08-18,3441.93,3451.09,3432.64,3456.72,3807292.75
2020-08-18,3441.93,3451.09,3432.64,3456.72,3807292.75
2020-08-18,3441.93,3451.09,3432.64,3456.72,3807292.75
2020-08-18,3441.93,3451.09,3432.64,3456.72,3807292.75
2020-08-18,3441.93,3451.09,3432.64,3456.72,3807292.75
2020-08-19,3444.56,3408.13,3406.16,3454.46,4057222.25
2020-08-19,3444.56,3408.13,3406.16,3454.46,4057222.25
2020-08-19,3444.56,3408.13,3406.16,3454.46,4057222.25
2020-08-19,3444.56,3408.13,3406.16,3454.46,4057222.25
2020-08-19,3444.56,3408.13,3406.16,3454.46,4057222.25
2020-08-20,3385.96,3363.9,3352.78,3394.56,3356009.75
2020-08-20,3385.96,3363.9,3352.78,3394.56,3356009.75
2020-08-20,3385.96,3363.9,3352.78,3394.56,3356009.75
2020-08-20,3385.96,3363.9,3352.78,3394.56,3356009.75
2020-08-20,3385.96,3363.9,3352.78,3394.56,3356009.75
2020-08-21,3380.23,3380.68,3358.0,3393.92,2874883.5
2020-08-21,3380.23,3380.68,3358.0,3393.92,2874883.5
2020-08-21,3380.23,3380.68,3358.0,3393.92,2874883.5
2020-08-21,3380.23,3380.68,3358.0,3393.92,2874883.5
2020-08-21,3380.23,3380.68,3358.0,3393.92,2874883.5
2020-08-24,3391.11,3385.64,3368.03,3396.57,2662278.5
2020-08-24,3391.11,3385.64,3368.03,3396.57,2662278.5
2020-08-24,3391.11,3385.64,3368.03,3396.57,2662278.5
2020-08-24,3391.11,3385.64,3368.03,3396.57,2662278.5
2020-08-24,3391.11,3385.64,3368.03,3396.57,2662278.5
2020-08-25,3392.88,3373.58,3364.16,3408.87,2771134.25
2020-08-25,3392.88,3373.58,3364.16,3408.87,2771134.25
2020-08-25,3392.88,3373.58,3364.16,3408.87,2771134.25
2020-08-25,3392.88,3373.58,3364.16,3408.87,2771134.25
2020-08-25,3392.88,3373.58,3364.16,3408.87,2771134.25
2020-08-26,3371.81,3329.74,3320.14,3382.6,2944510.25
2020-08-26,3371.81,3329.74,3320.14,3382.6,2944510.25
2020-08-26,3371.81,3329.74,3320.14,3382.6,2944510.25
2020-08-26,3371.81,3329.74,3320.14,3382.6,2944510.25
2020-08-26,3371.81,3329.74,3320.14,3382.6,2944510.25
2020-08-27,3333.49,3350.11,3312.99,3351.83,2370993.5
2020-08-27,3333.49,3350.11,3312.99,3351.83,2370993.5
2020-08-27,3333.49,3350.11,3312.99,3351.83,2370993.5
2020-08-27,3333.49,3350.11,3312.99,3351.83,2370993.5
2020-08-27,3333.49,3350.11,3312.99,3351.83,2370993.5
2020-08-28,3346.29,3403.81,3339.65,3405.88,2713255.5
2020-08-28,3346.29,3403.81,3339.65,3405.88,2713255.5
2020-08-28,3346.29,3403.81,3339.65,3405.88,2713255.5
2020-08-28,3346.29,3403.81,3339.65,3405.88,2713255.5
2020-08-28,3346.29,3403.81,3339.65,3405.88,2713255.5
2020-08-31,3416.55,3395.68,3395.47,3442.74,3234739.0
2020-08-31,3416.55,3395.68,3395.47,3442.74,3234739.0
2020-08-31,3416.55,3395.68,3395.47,3442.74,3234739.0
2020-08-31,3416.55,3395.68,3395.47,3442.74,3234739.0
2020-08-31,3416.55,3395.68,3395.47,3442.74,3234739.0
2020-09-01,3389.74,3410.61,3381.71,3410.61,2469992.5
2020-09-01,3389.74,3410.61,3381.71,3410.61,2469992.5
2020-09-01,3389.74,3410.61,3381.71,3410.61,2469992.5
2020-09-01,3389.74,3410.61,3381.71,3410.61,2469992.5
2020-09-01,3389.74,3410.61,3381.71,3410.61,2469992.5
2020-09-02,3420.47,3404.8,3377.21,3421.4,2615463.25
2020-09-02,3420.47,3404.8,3377.21,3421.4,2615463.25
2020-09-02,3420.47,3404.8,3377.21,3421.4,2615463.25
2020-09-02,3420.47,3404.8,3377.21,3421.4,2615463.25
2020-09-02,3420.47,3404.8,3377.21,3421.4,2615463.25
2020-09-03,3404.03,3384.98,3374.26,3425.63,2553462.75
2020-09-03,3404.03,3384.98,3374.26,3425.63,2553462.75
2020-09-03,3404.03,3384.98,3374.26,3425.63,2553462.75
2020-09-03,3404.03,3384.98,3374.26,3425.63,2553462.75
2020-09-03,3404.03,3384.98,3374.26,3425.63,2553462.75
2020-09-04,3336.41,3355.37,3328.55,3360.11,2216365.5
2020-09-04,3336.41,3355.37,3328.55,3360.11,2216365.5
2020-09-04,3336.41,3355.37,3328.55,3360.11,2216365.5
2020-09-04,3336.41,3355.37,3328.55,3360.11,2216365.5
2020-09-04,3336.41,3355.37,3328.55,3360.11,2216365.5
2020-09-07,3349.92,3292.59,3285.63,3368.24,2606165.75
2020-09-07,3349.92,3292.59,3285.63,3368.24,2606165.75
2020-09-07,3349.92,3292.59,3285.63,3368.24,2606165.75
2020-09-07,3349.92,3292.59,3285.63,3368.24,2606165.75
2020-09-07,3349.92,3292.59,3285.63,3368.24,2606165.75
2020-09-08,3301.22,3316.42,3276.44,3324.39,2710662.75
2020-09-08,3301.22,3316.42,3276.44,3324.39,2710662.75
2020-09-08,3301.22,3316.42,3276.44,3324.39,2710662.75
2020-09-08,3301.22,3316.42,3276.44,3324.39,2710662.75
2020-09-08,3301.22,3316.42,3276.44,3324.39,2710662.75
2020-09-09,3281.0,3254.63,3238.56,3289.61,3515097.5
2020-09-09,3281.0,3254.63,3238.56,3289.61,3515097.5
2020-09-09,3281.0,3254.63,3238.56,3289.61,3515097.5
2020-09-09,3281.0,3254.63,3238.56,3289.61,3515097.5
2020-09-09,3281.0,3254.63,3238.56,3289.61,3515097.5
2020-09-10,3282.23,3234.82,3227.64,3285.47,3124728.0
2020-09-10,3282.23,3234.82,3227.64,3285.47,3124728.0
2020-09-10,3282.23,3234.82,3227.64,3285.47,3124728.0
2020-09-10,3282.23,3234.82,3227.64,3285.47,3124728.0
2020-09-10,3282.23,3234.82,3227.64,3285.47,3124728.0
2020-09-11,3225.78,3260.35,3220.54,3262.5,2216988.25
2020-09-11,3225.78,3260.35,3220.54,3262.5,2216988.25
2020-09-11,3225.78,3260.35,3220.54,3262.5,2216988.25
2020-09-11,3225.78,3260.35,3220.54,3262.5,2216988.25
2020-09-11,3225.78,3260.35,3220.54,3262.5,2216988.25
2020-09-14,3275.92,3278.81,3261.15,3283.53,2139241.25
2020-09-14,3275.92,3278.81,3261.15,3283.53,2139241.25
2020-09-14,3275.92,3278.81,3261.15,3283.53,2139241.25
2020-09-14,3275.92,3278.81,3261.15,3283.53,2139241.25
2020-09-14,3275.92,3278.81,3261.15,3283.53,2139241.25
2020-09-15,3277.13,3295.68,3263.75,3297.69,1976844.0
2020-09-15,3277.13,3295.68,3263.75,3297.69,1976844.0
2020-09-15,3277.13,3295.68,3263.75,3297.69,1976844.0
2020-09-15,3277.13,3295.68,3263.75,3297.69,1976844.0
2020-09-15,3277.13,3295.68,3263.75,3297.69,1976844.0
2020-09-16,3293.17,3283.92,3271.08,3302.46,2004433.62
2020-09-16,3293.17,3283.92,3271.08,3302.46,2004433.62
2020-09-16,3293.17,3283.92,3271.08,3302.46,2004433.62
2020-09-16,3293.17,3283.92,3271.08,3302.46,2004433.62
2020-09-16,3293.17,3283.92,3271.08,3302.46,2004433.62
2020-09-17,3277.32,3270.44,3248.5,3290.41,2029319.75
2020-09-17,3277.32,3270.44,3248.5,3290.41,2029319.75
2020-09-17,3277.32,3270.44,3248.5,3290.41,2029319.75
2020-09-17,3277.32,3270.44,3248.5,3290.41,2029319.75
2020-09-17,3277.32,3270.44,3248.5,3290.41,2029319.75
2020-09-18,3270.91,3338.09,3268.53,3338.32,2562608.0
2020-09-18,3270.91,3338.09,3268.53,3338.32,2562608.0
2020-09-18,3270.91,3338.09,3268.53,3338.32,2562608.0
2020-09-18,3270.91,3338.09,3268.53,3338.32,2562608.0
2020-09-18,3270.91,3338.09,3268.53,3338.32,2562608.0
2020-09-21,3348.9,3316.94,3313.07,3350.59,2165031.0
2020-09-21,3348.9,3316.94,3313.07,3350.59,2165031.0
2020-09-21,3348.9,3316.94,3313.07,3350.59,2165031.0
2020-09-21,3348.9,3316.94,3313.07,3350.59,2165031.0
2020-09-21,3348.9,3316.94,3313.07,3350.59,2165031.0
2020-09-22,3290.67,3274.3,3265.7,3320.23,2140150.75
2020-09-22,3290.67,3274.3,3265.7,3320.23,2140150.75
2020-09-22,3290.67,3274.3,3265.7,3320.23,2140150.75
2020-09-22,3290.67,3274.3,3265.7,3320.23,2140150.75
2020-09-22,3290.67,3274.3,3265.7,3320.23,2140150.75
2020-09-23,3278.84,3279.71,3264.89,3289.76,1691780.62
2020-09-23,3278.84,3279.71,3264.89,3289.76,1691780.62
2020-09-23,3278.84,3279.71,3264.89,3289.76,1691780.62
2020-09-23,3278.84,3279.71,3264.89,3289.76,1691780.62
2020-09-23,3278.84,3279.71,3264.89,3289.76,1691780.62
2020-09-24,3262.88,3223.18,3221.24,3265.35,2067360.12
2020-09-24,3262.88,3223.18,3221.24,3265.35,2067360.12
2020-09-24,3262.88,3223.18,3221.24,3265.35,2067360.12
2020-09-24,3262.88,3223.18,3221.24,3265.35,2067360.12
2020-09-24,3262.88,3223.18,3221.24,3265.35,2067360.12
2020-09-25,3234.37,3219.42,3208.03,3239.47,1648224.25
2020-09-25,3234.37,3219.42,3208.03,3239.47,1648224.25
2020-09-25,3234.37,3219.42,3208.03,3239.47,1648224.25
2020-09-25,3234.37,3219.42,3208.03,3239.47,1648224.25
2020-09-25,3234.37,3219.42,3208.03,3239.47,1648224.25
2020-09-28,3224.98,3217.53,3210.89,3238.18,1559827.88
2020-09-28,3224.98,3217.53,3210.89,3238.18,1559827.88
2020-09-28,3224.98,3217.53,3210.89,3238.18,1559827.88
2020-09-28,3224.98,3217.53,3210.89,3238.18,1559827.88
2020-09-28,3224.98,3217.53,3210.89,3238.18,1559827.88
2020-09-29,3231.86,3224.36,3219.79,3242.79,1513498.75
2020-09-29,3231.86,3224.36,3219.79,3242.79,1513498.75
2020-09-29,3231.86,3224.36,3219.79,3242.79,1513498.75
2020-09-29,3231.86,3224.36,3219.79,3242.79,1513498.75
2020-09-29,3231.86,3224.36,3219.79,3242.79,1513498.75
2020-09-30,3232.71,3218.05,3202.34,3244.91,1535044.62
2020-09-30,3232.71,3218.05,3202.34,3244.91,1535044.62
2020-09-30,3232.71,3218.05,3202.34,3244.91,1535044.62
2020-09-30,3232.71,3218.05,3202.34,3244.91,1535044.62
2020-09-30,3232.71,3218.05,3202.34,3244.91,1535044.62
2020-10-09,3262.61,3272.08,3260.19,3280.51,1883256.5
2020-10-09,3262.61,3272.08,3260.19,3280.51,1883256.5
2020-10-09,3262.61,3272.08,3260.19,3280.51,1883256.5
2020-10-09,3262.61,3272.08,3260.19,3280.51,1883256.5
2020-10-09,3262.61,3272.08,3260.19,3280.51,1883256.5
2020-10-12,3287.33,3358.47,3286.11,3359.15,2596224.0
2020-10-12,3287.33,3358.47,3286.11,3359.15,2596224.0
2020-10-12,3287.33,3358.47,3286.11,3359.15,2596224.0
2020-10-12,3287.33,3358.47,3286.11,3359.15,2596224.0
2020-10-12,3287.33,3358.47,3286.11,3359.15,2596224.0
2020-10-13,3353.12,3359.75,3334.5,3361.83,2049261.0
2020-10-13,3353.12,3359.75,3334.5,3361.83,2049261.0
2020-10-13,3353.12,3359.75,3334.5,3361.83,2049261.0
2020-10-13,3353.12,3359.75,3334.5,3361.83,2049261.0
2020-10-13,3353.12,3359.75,3334.5,3361.83,2049261.0
2020-10-14,3353.62,3340.78,3332.96,3353.62,1986593.88
2020-10-14,3353.62,3340.78,3332.96,3353.62,1986593.88
2020-10-14,3353.62,3340.78,3332.96,3353.62,1986593.88
2020-10-14,3353.62,3340.78,3332.96,3353.62,1986593.88
2020-10-14,3353.62,3340.78,3332.96,3353.62,1986593.88
2020-10-15,3342.92,3332.18,3330.0,3354.58,1910312.88
2020-10-15,3342.92,3332.18,3330.0,3354.58,1910312.88
2020-10-15,3342.92,3332.18,3330.0,3354.58,1910312.88
2020-10-15,3342.92,3332.18,3330.0,3354.58,1910312.88
2020-10-15,3342.92,3332.18,3330.0,3354.58,1910312.88
2020-10-16,3334.46,3336.36,3319.11,3348.95,1942954.25
2020-10-16,3334.46,3336.36,3319.11,3348.95,1942954.25
2020-10-16,3334.46,3336.36,3319.11,3348.95,1942954.25
2020-10-16,3334.46,3336.36,3319.11,3348.95,1942954.25
2020-10-16,3334.46,3336.36,3319.11,3348.95,1942954.25
2020-10-19,3351.1,3312.67,3307.84,3371.09,2123035.5
2020-10-19,3351.1,3312.67,3307.84,3371.09,2123035.5
2020-10-19,3351.1,3312.67,3307.84,3371.09,2123035.5
2020-10-19,3351.1,3312.67,3307.84,3371.09,2123035.5
2020-10-19,3351.1,3312.67,3307.84,3371.09,2123035.5
2020-10-20,3307.15,3328.1,3293.77,3328.1,1650847.62
2020-10-20,3307.15,3328.1,3293.77,3328.1,1650847.62
2020-10-20,3307.15,3328.1,3293.77,3328.1,1650847.62
2020-10-20,3307.15,3328.1,3293.77,3328.1,1650847.62
2020-10-20,3307.15,3328.1,3293.77,3328.1,1650847.62
2020-10-21,3332.15,3325.02,3304.17,3332.15,1776321.12
2020-10-21,3332.15,3325.02,3304.17,3332.15,1776321.12
2020-10-21,3332.15,3325.02,3304.17,3332.15,1776321.12
2020-10-21,3332.15,3325.02,3304.17,3332.15,1776321.12
2020-10-21,3332.15,3325.02,3304.17,3332.15,1776321.12
2020-10-22,3315.82,3312.5,3281.37,3320.88,1659499.88
2020-10-22,3315.82,3312.5,3281.37,3320.88,1659499.88
2020-10-22,3315.82,3312.5,3281.37,3320.88,1659499.88
2020-10-22,3315.82,3312.5,3281.37,3320.88,1659499.88
2020-10-22,3315.82,3312.5,3281.37,3320.88,1659499.88
2020-10-23,3308.16,3278.0,3276.62,3326.05,1742089.88
2020-10-23,3308.16,3278.0,3276.62,3326.05,1742089.88
2020-10-23,3308.16,3278.0,3276.62,3326.05,1742089.88
2020-10-23,3308.16,3278.0,3276.62,3326.05,1742089.88
2020-10-23,3308.16,3278.0,3276.62,3326.05,1742089.88
2020-10-26,3258.7,3251.12,3226.6,3264.45,1677318.0
2020-10-26,3258.7,3251.12,3226.6,3264.45,1677318.0
2020-10-26,3258.7,3251.12,3226.6,3264.45,1677318.0
2020-10-26,3258.7,3251.12,3226.6,3264.45,1677318.0
2020-10-26,3258.7,3251.12,3226.6,3264.45,1677318.0
2020-10-27,3240.74,3254.32,3235.54,3258.34,1491155.62
2020-10-27,3240.74,3254.32,3235.54,3258.34,1491155.62
2020-10-27,3240.74,3254.32,3235.54,3258.34,1491155.62
2020-10-27,3240.74,3254.32,3235.54,3258.34,1491155.62
2020-10-27,3240.74,3254.32,3235.54,3258.34,1491155.62
2020-10-28,3256.22,3269.24,3238.38,3275.87,1731819.62
2020-10-28,3256.22,3269.24,3238.38,3275.87,1731819.62
2020-10-28,3256.22,3269.24,3238.38,3275.87,1731819.62
2020-10-28,3256.22,3269.24,3238.38,3275.87,1731819.62
2020-10-28,3256.22,3269.24,3238.38,3275.87,1731819.62
2020-10-29,3235.76,3272.73,3231.12,3289.77,1847035.88
2020-10-29,3235.76,3272.73,3231.12,3289.77,1847035.88
2020-10-29,3235.76,3272.73,3231.12,3289.77,1847035.88
2020-10-29,3235.76,3272.73,3231.12,3289.77,1847035.88
2020-10-29,3235.76,3272.73,3231.12,3289.77,1847035.88
2020-10-30,3278.63,3224.53,3219.42,3279.86,2301888.0
2020-10-30,3278.63,3224.53,3219.42,3279.86,2301888.0
2020-10-30,3278.63,3224.53,3219.42,3279.86,2301888.0
2020-10-30,3278.63,3224.53,3219.42,3279.86,2301888.0
2020-10-30,3278.63,3224.53,3219.42,3279.86,2301888.0
2020-11-02,3228.72,3225.12,3209.91,3242.8,2267791.25
2020-11-02,3228.72,3225.12,3209.91,3242.8,2267791.25
2020-11-02,3228.72,3225.12,3209.91,3242.8,2267791.25
2020-11-02,3228.72,3225.12,3209.91,3242.8,2267791.25
2020-11-02,3228.72,3225.12,3209.91,3242.8,2267791.25
2020-11-03,3239.81,3271.07,3237.85,3278.38,2152978.75
2020-11-03,3239.81,3271.07,3237.85,3278.38,2152978.75
2020-11-03,3239.81,3271.07,3237.85,3278.38,2152978.75
2020-11-03,3239.81,3271.07,3237.85,3278.38,2152978.75
2020-11-03,3239.81,3271.07,3237.85,3278.38,2152978.75
2020-11-04,3273.43,3277.44,3254.11,3286.62,1885141.25
2020-11-04,3273.43,3277.44,3254.11,3286.62,1885141.25
2020-11-04,3273.43,3277.44,3254.11,3286.62,1885141.25
2020-11-04,3273.43,3277.44,3254.11,3286.62,1885141.25
2020-11-04,3273.43,3277.44,3254.11,3286.62,1885141.25
2020-11-05,3305.58,3320.13,3291.6,3320.41,2268014.5
2020-11-05,3305.58,3320.13,3291.6,3320.41,2268014.5
2020-11-05,3305.58,3320.13,3291.6,3320.41,2268014.5
2020-11-05,3305.58,3320.13,3291.6,3320.41,2268014.5
2020-11-05,3305.58,3320.13,3291.6,3320.41,2268014.5
2020-11-06,3326.46,3312.16,3292.15,3326.46,2348641.25
2020-11-06,3326.46,3312.16,3292.15,3326.46,2348641.25
2020-11-06,3326.46,3312.16,3292.15,3326.46,2348641.25
2020-11-06,3326.46,3312.16,3292.15,3326.46,2348641.25
2020-11-06,3326.46,3312.16,3292.15,3326.46,2348641.25
2020-11-09,3329.43,3373.73,3329.43,3380.82,3102197.75
2020-11-09,3329.43,3373.73,3329.43,3380.82,3102197.75
2020-11-09,3329.43,3373.73,3329.43,3380.82,3102197.75
2020-11-09,3329.43,3373.73,3329.43,3380.82,3102197.75
2020-11-09,3329.43,3373.73,3329.43,3380.82,3102197.75
2020-11-10,3387.62,3360.15,3346.17,3387.62,2787011.25
2020-11-10,3387.62,3360.15,3346.17,3387.62,2787011.25
2020-11-10,3387.62,3360.15,3346.17,3387.62,2787011.25
2020-11-10,3387.62,3360.15,3346.17,3387.62,2787011.25
2020-11-10,3387.62,3360.15,3346.17,3387.62,2787011.25
2020-11-11,3354.02,3342.2,3339.04,3365.84,2712046.5
2020-11-11,3354.02,3342.2,3339.04,3365.84,2712046.5
2020-11-11,3354.02,3342.2,3339.04,3365.84,2712046.5
2020-11-11,3354.02,3342.2,3339.04,3365.84,2712046.5
2020-11-11,3354.02,3342.2,3339.04,3365.84,2712046.5
2020-11-12,3344.46,3338.68,3329.49,3350.28,2165013.0
2020-11-12,3344.46,3338.68,3329.49,3350.28,2165013.0
2020-11-12,3344.46,3338.68,3329.49,3350.28,2165013.0
2020-11-12,3344.46,3338.68,3329.49,3350.28,2165013.0
2020-11-12,3344.46,3338.68,3329.49,3350.28,2165013.0
2020-11-13,3327.23,3310.1,3291.64,3327.23,2278983.75
2020-11-13,3327.23,3310.1,3291.64,3327.23,2278983.75
2020-11-13,3327.23,3310.1,3291.64,3327.23,2278983.75
2020-11-13,3327.23,3310.1,3291.64,3327.23,2278983.75
2020-11-13,3327.23,3310.1,3291.64,3327.23,2278983.75
2020-11-16,3325.62,3346.97,3313.65,3346.97,2795937.5
2020-11-16,3325.62,3346.97,3313.65,3346.97,2795937.5
2020-11-16,3325.62,3346.97,3313.65,3346.97,2795937.5
2020-11-16,3325.62,3346.97,3313.65,3346.97,2795937.5
2020-11-16,3325.62,3346.97,3313.65,3346.97,2795937.5
2020-11-17,3347.15,3339.9,3323.95,3347.7,2836324.75
2020-11-17,3347.15,3339.9,3323.95,3347.7,2836324.75
